Lead_Type,Company,Contact_Name,Email,Phone,Website,City,State,Property_Address,Distress_Signal,Signal_Date,Owner_Name,Lead_Source,Source_File,Status,Confidence,QA_Status,Verification_Status,Notes
Distressed Seller,,BARBARA ROBINSON,,214-713-3310,,Dallas,TX,"13332 FALL MANOR DR, DALLAS, TX, 75243",Code Concern - CCS,2026-06-30T10:55:44.000,BARBARA ROBINSON,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-04.csv,New,,,,
Distressed Seller,,MICHAEL LOPEZ,,214-860-6610,,Dallas,TX,"9737 WHITEHURST DR, DALLAS, TX, 75243",Code Concern - CCS,2026-06-30T10:44:38.000,MICHAEL LOPEZ,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-04.csv,New,,,,
Distressed Seller,,JESSICA WILLIAMS,,469-253-4697,,Dallas,TX,"12122 HOBLITZELLE DR, DALLAS, TX, 75243",Code Concern - CCS,2026-06-30T10:44:30.000,JESSICA WILLIAMS,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-04.csv,New,,,,
Distressed Seller,,CHARLES HARRIS,,469-676-5593,,Dallas,TX,"11927 HOBLITZELLE DR, DALLAS, TX, 75243",Code Concern - CCS,2026-06-30T10:42:15.000,CHARLES HARRIS,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-04.csv,New,,,,
Distressed Seller,,SUSAN MARTIN,,972-893-4782,,Dallas,TX,"9607 GREENSPRINT DR, DALLAS, TX, 75238",Code Concern - CCS,2026-06-30T08:06:08.000,SUSAN MARTIN,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-04.csv,New,,,,
Distressed Seller,,MICHAEL SMITH,,214-718-7076,,Dallas,TX,"12025 LEISURE WAY, DALLAS, TX, 75243",Code Concern - CCS,2026-06-30T07:20:41.000,MICHAEL SMITH,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-04.csv,New,,,,
Distressed Seller,,BARBARA GONZALEZ,,469-462-3373,,Dallas,TX,"12708 SCHROEDER RD, DALLAS, TX, 75243",Code Concern - CCS,2026-06-30T06:42:17.000,BARBARA GONZALEZ,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-04.csv,New,,,,
Distressed Seller,,DAVID WRIGHT,,972-752-1443,,Dallas,TX,"11060 WALLBROOK DR, DALLAS, TX, 75238",Code Concern - CCS,2026-06-29T17:20:00.000,DAVID WRIGHT,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-04.csv,New,,,,
Distressed Seller,,SUSAN LEE,,214-543-6962,,Dallas,TX,"9169 MARKVILLE DR, DALLAS, TX, 75243",Code Concern - CCS,2026-06-29T16:41:01.000,SUSAN LEE,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-04.csv,New,,,,
Distressed Seller,,WILLIAM KING,,214-257-5012,,Dallas,TX,"9530 MOSSRIDGE CIR, DALLAS, TX, 75238",Code Concern - CCS,2026-06-29T16:08:19.000,WILLIAM KING,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-04.csv,New,,,,
Distressed Seller,,BARBARA MARTIN,,972-506-1092,,Dallas,TX,"8835 BOUNDBROOK AVE, DALLAS, TX, 75243",Code Concern - CCS,2026-06-29T15:41:19.000,BARBARA MARTIN,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-04.csv,New,,,,
Distressed Seller,,SANDRA PEREZ,,469-483-3619,,Dallas,TX,"8803 GRAYWOOD DR, DALLAS, TX, 75243",Code Concern - CCS,2026-06-29T15:40:11.000,SANDRA PEREZ,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-04.csv,New,,,,
Distressed Seller,,ANTHONY BROWN,,972-992-8966,,Dallas,TX,"8850 FAIR OAKS XING, DALLAS, TX, 75243",Code Concern - CCS,2026-06-29T15:37:33.000,ANTHONY BROWN,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-04.csv,New,,,,
Distressed Seller,,MARK YOUNG,,214-558-1218,,Dallas,TX,"9254 FOREST LN, DALLAS, TX, 75243",Code Concern - CCS,2026-06-29T14:58:01.000,MARK YOUNG,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-04.csv,New,,,,
Distressed Seller,,NANCY RAMIREZ,,469-379-4918,,Dallas,TX,"9120 SUMMER GLEN LN, DALLAS, TX, 75243",Code Concern - CCS,2026-06-29T14:53:58.000,NANCY RAMIREZ,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-04.csv,New,,,,
Distressed Seller,,CHRISTOPHER MOORE,,469-825-4979,,Dallas,TX,"10053 SILVERTREE DR, DALLAS, TX, 75243",Code Concern - CCS,2026-06-29T14:53:32.000,CHRISTOPHER MOORE,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-04.csv,New,,,,
Distressed Seller,,STEVEN MARTINEZ,,214-264-6346,,Dallas,TX,"SPRING BRANCH DR & WHITE ROCK TRL, DALLAS, TX, 75238",Code Concern - CCS,2026-06-29T14:31:07.000,STEVEN MARTINEZ,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-04.csv,New,,,,
Distressed Seller,,ELIZABETH JACKSON,,469-419-1322,,Dallas,TX,"9744 FOREST LN, DALLAS, TX, 75243",Code Concern - CCS,2026-06-29T13:19:10.000,ELIZABETH JACKSON,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-04.csv,New,,,,
Distressed Seller,,MATTHEW HARRIS,,972-360-6644,,Dallas,TX,"10116 WALNUT ST, DALLAS, TX, 75243",Code Concern - CCS,2026-06-29T13:08:21.000,MATTHEW HARRIS,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-04.csv,New,,,,
Distressed Seller,,ANDREW ROBINSON,,214-341-3573,,Dallas,TX,"12427 HALLUM ST, DALLAS, TX, 75243",Code Concern - CCS,2026-06-29T11:16:33.000,ANDREW ROBINSON,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-04.csv,New,,,,
Distressed Seller,,CODY ADAMS,,214-528-7690,,Dallas,TX,"9957 BURNHAM DR, DALLAS, TX, 75243",Code Concern - CCS,2026-07-01T23:32:55.000,CODY ADAMS,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,CHRIS D KOEBERLE,,214-349-4102,,Dallas,TX,"9916 ACKLIN DR, DALLAS, TX, 75243",Code Concern - CCS,2026-07-01T23:30:33.000,CHRIS D KOEBERLE,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,ON Q PROPERTY MGMT (RENTAL),,480-696-6776,,Dallas,TX,"13102 HALWIN CIR, DALLAS, TX, 75243",Code Concern - CCS,2026-07-01T23:28:16.000,ON Q PROPERTY MGMT (RENTAL),Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,DERRICK ADAMS,,214-575-8933,,Dallas,TX,"9939 BURNHAM DR, DALLAS, TX, 75243",Code Concern - CCS,2026-07-01T19:28:01.000,DERRICK ADAMS,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,COUNTRY SQUIRE VENTURE,,972-241-1188,,Dallas,TX,"10062 ROYAL LN, DALLAS, TX, 75238",Code Concern - CCS,2026-07-01T17:29:58.000,COUNTRY SQUIRE VENTURE,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,BARBARA JOHNSON,,214-597-3279,,Dallas,TX,"8109 SKILLMAN ST, DALLAS, TX, 75231",Single Family Rental Needs Registration - CCS,2026-07-01T16:49:43.000,BARBARA JOHNSON,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,GARY BARKEY,,972-437-9811,,Dallas,TX,"10255 BLACK HICKORY RD, DALLAS, TX, 75243",Code Concern - CCS,2026-07-01T15:49:26.000,GARY BARKEY,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,JOHN PIROZZOLO,,214-349-5818,,Dallas,TX,"9218 LEASIDE DR, DALLAS, TX, 75238",Code Concern - CCS,2026-07-01T15:48:23.000,JOHN PIROZZOLO,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,LINDA LEWIS,,469-422-7987,,Dallas,TX,"8580 ABRAMS RD, DALLAS, TX, 75243",Code Concern - CCS,2026-07-01T15:29:37.000,LINDA LEWIS,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,BETTY BROWN,,972-288-8283,,Dallas,TX,"9690 FOREST LN, DALLAS, TX, 75243",Code Concern - CCS,2026-07-01T14:45:58.000,BETTY BROWN,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,JOHN ROBINSON,,972-688-3490,,Dallas,TX,"10798 COLEWOOD LN, DALLAS, TX, 75243",Code Concern - CCS,2026-07-01T14:45:08.000,JOHN ROBINSON,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,BETTY THOMPSON,,972-321-6776,,Dallas,TX,"11700 AUDELIA RD, DALLAS, TX, 75243",Code Concern - CCS,2026-07-01T14:32:19.000,BETTY THOMPSON,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,CHRISTOPHER SMITH,,214-717-6337,,Dallas,TX,"12321 BELLAFONTE DR, DALLAS, TX, 75243",Code Concern - CCS,2026-07-01T14:05:11.000,CHRISTOPHER SMITH,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,ANTHONY RODRIGUEZ,,214-713-5405,,Dallas,TX,"12327 BELLAFONTE DR, DALLAS, TX, 75243",Code Concern - CCS,2026-07-01T14:04:16.000,ANTHONY RODRIGUEZ,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,MICHAEL GONZALEZ,,469-613-3038,,Dallas,TX,"12220 HIGH POINT CIR, DALLAS, TX, 75243",Code Concern - CCS,2026-07-01T13:34:47.000,MICHAEL GONZALEZ,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,MARGARET WALKER,,469-369-2681,,Dallas,TX,"12116 HOBLITZELLE DR, DALLAS, TX, 75243",Single Family Rental Needs Registration - CCS,2026-07-01T13:13:40.000,MARGARET WALKER,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,ANTHONY SMITH,,972-871-1813,,Dallas,TX,"9617 LANSHIRE DR, DALLAS, TX, 75238",Code Concern - CCS,2026-07-01T12:53:21.000,ANTHONY SMITH,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,MARY LEE,,469-977-6307,,Dallas,TX,"9900 ADLETA BLVD, DALLAS, TX, 75243",Code Concern - CCS,2026-07-01T12:12:15.000,MARY LEE,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,JOSEPH JOHNSON,,214-877-4390,,Dallas,TX,"9029 CHURCH RD, DALLAS, TX, 75231",Code Concern - CCS,2026-07-01T12:05:10.000,JOSEPH JOHNSON,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,CHRISTOPHER ALLEN,,214-563-2902,,Dallas,TX,"10610 METRIC DR, DALLAS, TX, 75243",Code Concern - CCS,2026-07-01T11:07:03.000,CHRISTOPHER ALLEN,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,PAUL HARRIS,,972-371-5605,,Dallas,TX,"10938 CACTUS LN, DALLAS, TX, 75238",Code Concern - CCS,2026-07-01T10:39:53.000,PAUL HARRIS,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,JOSEPH WILLIAMS,,469-949-6556,,Dallas,TX,"8807 LOCKHAVEN DR, DALLAS, TX, 75238",Code Concern - CCS,2026-07-01T10:18:15.000,JOSEPH WILLIAMS,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,ROBERT MOORE,,972-929-3510,,Dallas,TX,"9015 WINDY CREST DR, DALLAS, TX, 75243",Code Concern - CCS,2026-07-01T09:35:38.000,ROBERT MOORE,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,BARBARA WILSON,,469-818-8316,,Dallas,TX,"12206 DANDRIDGE DR, DALLAS, TX, 75243",Code Concern - CCS,2026-07-01T08:07:28.000,BARBARA WILSON,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,DANIEL HARRIS,,972-336-8451,,Dallas,TX,"8330 GLEN REGAL DR, DALLAS, TX, 75243",Code Concern - CCS,2026-07-01T04:02:19.000,DANIEL HARRIS,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,WILLIAM RODRIGUEZ,,469-274-4581,,Dallas,TX,"8329 GLEN REGAL DR, DALLAS, TX, 75243",Code Concern - CCS,2026-07-01T03:43:27.000,WILLIAM RODRIGUEZ,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,JOHN BROWN,,469-775-6661,,Dallas,TX,"7324 SKILLMAN ST, DALLAS, TX, 75231",Code Concern - CCS,2026-07-01T03:23:39.000,JOHN BROWN,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,CHARLES ALLEN,,972-412-2626,,Dallas,TX,"8436 BIRCHCROFT DR, DALLAS, TX, 75243",Code Concern - CCS,2026-07-01T01:26:56.000,CHARLES ALLEN,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,PATRICIA LOPEZ,,972-848-4353,,Dallas,TX,"11934 OAK HIGHLANDS DR, DALLAS, TX, 75243",Code Concern - CCS,2026-06-30T20:58:08.000,PATRICIA LOPEZ,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,MARY ANDERSON,,972-935-6821,,Dallas,TX,"8680 ABRAMS RD, DALLAS, TX, 75243",Code Concern - CCS,2026-06-30T17:08:43.000,MARY ANDERSON,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,JOHN SANCHEZ,,972-672-8389,,Dallas,TX,"8719 ARBOR PARK DR, DALLAS, TX, 75243",Code Concern - CCS,2026-06-30T17:07:34.000,JOHN SANCHEZ,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,KAREN RODRIGUEZ,,972-359-1408,,Dallas,TX,"8411 ELLERY DR, DALLAS, TX, 75243",Code Concern - CCS,2026-06-30T16:51:09.000,KAREN RODRIGUEZ,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,SUSAN SANCHEZ,,214-696-5388,,Dallas,TX,"9801 WALNUT ST, DALLAS, TX, 75243",Code Concern - CCS,2026-06-30T15:38:07.000,SUSAN SANCHEZ,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,ELIZABETH JONES,,972-942-7607,,Dallas,TX,"11000 GLEN ECHO CT, DALLAS, TX, 75238",Code Concern - CCS,2026-06-30T15:37:45.000,ELIZABETH JONES,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,ROBERT LOPEZ,,214-965-8271,,Dallas,TX,"9648 BRYSON DR, DALLAS, TX, 75238",Code Concern - CCS,2026-06-30T15:34:55.000,ROBERT LOPEZ,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,PATRICIA WALKER,,469-641-7403,,Dallas,TX,"9236 CHURCH RD, DALLAS, TX, 75231",Code Concern - CCS,2026-06-30T14:52:53.000,PATRICIA WALKER,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,ELIZABETH BROWN,,214-898-2144,,Dallas,TX,"8404 GLEN REGAL DR, DALLAS, TX, 75243",Code Concern - CCS,2026-06-30T14:39:36.000,ELIZABETH BROWN,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,DAVID THOMPSON,,214-864-5475,,Dallas,TX,"8336 GLEN REGAL DR, DALLAS, TX, 75243",Code Concern - CCS,2026-06-30T14:36:56.000,DAVID THOMPSON,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,PAUL JONES,,972-846-4326,,Dallas,TX,"9010 MARKVILLE DR, DALLAS, TX, 75243",Code Concern - CCS,2026-06-30T13:04:09.000,PAUL JONES,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,THOMAS GONZALEZ,,972-841-3405,,Dallas,TX,"12517 RIALTO DR, DALLAS, TX, 75243",Single Family Rental Needs Registration - CCS,2026-06-30T12:06:28.000,THOMAS GONZALEZ,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,SUSAN BROWN,,972-633-7608,,Dallas,TX,"8666 ROLLING ROCK LN, DALLAS, TX, 75238",Code Concern - CCS,2026-06-30T11:45:12.000,SUSAN BROWN,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,SARAH PEREZ,,972-749-6011,,Dallas,TX,"12107 SCHROEDER RD, DALLAS, TX, 75243",Code Concern - CCS,2026-06-30T11:29:28.000,SARAH PEREZ,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,STEVEN CLARK,,972-495-6920,,Dallas,TX,"10646 CHESTERTON DR, DALLAS, TX, 75238",Code Concern - CCS,2026-06-30T11:24:09.000,STEVEN CLARK,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,LINDA RODRIGUEZ,,214-312-6755,,Dallas,TX,"13232 FALL MANOR DR, DALLAS, TX, 75243",Code Concern - CCS,2026-06-30T10:56:26.000,LINDA RODRIGUEZ,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,NANCY PEREZ,,972-295-1508,,Dallas,TX,"13332 FALL MANOR DR, DALLAS, TX, 75243",Code Concern - CCS,2026-06-30T10:55:44.000,NANCY PEREZ,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,MARGARET MOORE,,469-936-8157,,Dallas,TX,"9737 WHITEHURST DR, DALLAS, TX, 75243",Code Concern - CCS,2026-06-30T10:44:38.000,MARGARET MOORE,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,PAUL DAVIS,,214-328-5438,,Dallas,TX,"12122 HOBLITZELLE DR, DALLAS, TX, 75243",Code Concern - CCS,2026-06-30T10:44:30.000,PAUL DAVIS,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,LISA JOHNSON,,469-824-4956,,Dallas,TX,"11927 HOBLITZELLE DR, DALLAS, TX, 75243",Code Concern - CCS,2026-06-30T10:42:15.000,LISA JOHNSON,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,LISA JACKSON,,972-876-6038,,Dallas,TX,"9607 GREENSPRINT DR, DALLAS, TX, 75238",Code Concern - CCS,2026-06-30T08:06:08.000,LISA JACKSON,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,PAUL GARCIA,,972-521-2948,,Dallas,TX,"12025 LEISURE WAY, DALLAS, TX, 75243",Code Concern - CCS,2026-06-30T07:20:41.000,PAUL GARCIA,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,MARGARET MARTIN,,972-827-5544,,Dallas,TX,"12708 SCHROEDER RD, DALLAS, TX, 75243",Code Concern - CCS,2026-06-30T06:42:17.000,MARGARET MARTIN,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,JOSEPH KING,,469-347-3672,,Dallas,TX,"11032 GLEN ECHO CT, DALLAS, TX, 75238",Code Concern - CCS,2026-06-29T20:26:15.000,JOSEPH KING,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,LINDA WRIGHT,,469-277-3314,,Dallas,TX,"11060 WALLBROOK DR, DALLAS, TX, 75238",Code Concern - CCS,2026-06-29T17:20:00.000,LINDA WRIGHT,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,DAVID WALKER,,469-323-2384,,Dallas,TX,"9169 MARKVILLE DR, DALLAS, TX, 75243",Code Concern - CCS,2026-06-29T16:41:01.000,DAVID WALKER,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,DAVID TAYLOR,,214-883-7929,,Dallas,TX,"9530 MOSSRIDGE CIR, DALLAS, TX, 75238",Code Concern - CCS,2026-06-29T16:08:19.000,DAVID TAYLOR,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,BARBARA TAYLOR,,972-694-5273,,Dallas,TX,"8835 BOUNDBROOK AVE, DALLAS, TX, 75243",Code Concern - CCS,2026-06-29T15:41:19.000,BARBARA TAYLOR,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,LISA WALKER,,214-703-3716,,Dallas,TX,"8803 GRAYWOOD DR, DALLAS, TX, 75243",Code Concern - CCS,2026-06-29T15:40:11.000,LISA WALKER,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,MATTHEW LEE,,214-582-6236,,Dallas,TX,"8850 FAIR OAKS XING, DALLAS, TX, 75243",Code Concern - CCS,2026-06-29T15:37:33.000,MATTHEW LEE,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,ELIZABETH HARRIS,,972-916-7546,,Dallas,TX,"9254 FOREST LN, DALLAS, TX, 75243",Code Concern - CCS,2026-06-29T14:58:01.000,ELIZABETH HARRIS,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,ELIZABETH BROWN,,972-393-2383,,Dallas,TX,"9120 SUMMER GLEN LN, DALLAS, TX, 75243",Code Concern - CCS,2026-06-29T14:53:58.000,ELIZABETH BROWN,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,WILLIAM JOHNSON,,972-499-7172,,Dallas,TX,"10053 SILVERTREE DR, DALLAS, TX, 75243",Code Concern - CCS,2026-06-29T14:53:32.000,WILLIAM JOHNSON,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,SUSAN YOUNG,,214-996-3669,,Dallas,TX,"SPRING BRANCH DR & WHITE ROCK TRL, DALLAS, TX, 75238",Code Concern - CCS,2026-06-29T14:31:07.000,SUSAN YOUNG,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,JOSHUA HARRIS,,972-783-5980,,Dallas,TX,"9744 FOREST LN, DALLAS, TX, 75243",Code Concern - CCS,2026-06-29T13:19:10.000,JOSHUA HARRIS,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,CHARLES DAVIS,,214-763-2450,,Dallas,TX,"10116 WALNUT ST, DALLAS, TX, 75243",Code Concern - CCS,2026-06-29T13:08:21.000,CHARLES DAVIS,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,RICHARD CLARK,,972-755-3493,,Dallas,TX,"10271 WHITE ELM RD, DALLAS, TX, 75243",Code Concern - CCS,2026-06-29T13:06:26.000,RICHARD CLARK,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,ANDREW JOHNSON,,214-509-6098,,Dallas,TX,"12427 HALLUM ST, DALLAS, TX, 75243",Code Concern - CCS,2026-06-29T11:16:33.000,ANDREW JOHNSON,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,ROBERT ALLEN,,972-595-1926,,Dallas,TX,"12404 HALLUM ST, DALLAS, TX, 75243",Code Concern - CCS,2026-06-29T11:14:42.000,ROBERT ALLEN,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,MICHAEL GONZALEZ,,214-715-1442,,Dallas,TX,"8220 TOWNS ST, DALLAS, TX, 75243",Single Family Rental Needs Registration - CCS,2026-06-29T11:10:53.000,MICHAEL GONZALEZ,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,MARY KING,,972-955-2169,,Dallas,TX,"13130 CHANDLER DR, DALLAS, TX, 75243",Short Term/Vacation Rental Survey - CCS,2026-06-29T10:39:30.000,MARY KING,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,ELIZABETH HARRIS,,972-944-1098,,Dallas,TX,"10134 BRIDGEGATE LN, DALLAS, TX, 75243",Code Concern - CCS,2026-06-29T10:16:34.000,ELIZABETH HARRIS,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,ANDREW HARRIS,,469-391-4166,,Dallas,TX,"10028 ROYAL LN, DALLAS, TX, 75238",Code Concern - CCS,2026-06-29T10:15:06.000,ANDREW HARRIS,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,JOSEPH HERNANDEZ,,972-523-5445,,Dallas,TX,"9983 WOOD FOREST DR, DALLAS, TX, 75243",Code Concern - CCS,2026-06-29T10:15:01.000,JOSEPH HERNANDEZ,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,DAVID MARTINEZ,,469-669-9923,,Dallas,TX,"10905 MCINTOSH CT, DALLAS, TX, 75238",Code Concern - CCS,2026-06-29T07:53:08.000,DAVID MARTINEZ,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,LISA JACKSON,,214-646-1309,,Dallas,TX,"10901 MCINTOSH CT, DALLAS, TX, 75238",Code Concern - CCS,2026-06-29T07:50:59.000,LISA JACKSON,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
