Lead_Type,Company,Contact_Name,Email,Phone,Website,City,State,Property_Address,Distress_Signal,Signal_Date,Owner_Name,Lead_Source,Source_File,Status,Confidence,QA_Status,Verification_Status,Notes
Distressed Seller,,BARBARA ROBINSON,,214-713-3310,,Dallas,TX,"13332 FALL MANOR DR, DALLAS, TX, 75243",Code Concern - CCS,2026-06-30T10:55:44.000,BARBARA ROBINSON,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-04.csv,New,,,,
Distressed Seller,,MICHAEL LOPEZ,,214-860-6610,,Dallas,TX,"9737 WHITEHURST DR, DALLAS, TX, 75243",Code Concern - CCS,2026-06-30T10:44:38.000,MICHAEL LOPEZ,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-04.csv,New,,,,
Distressed Seller,,JESSICA WILLIAMS,,469-253-4697,,Dallas,TX,"12122 HOBLITZELLE DR, DALLAS, TX, 75243",Code Concern - CCS,2026-06-30T10:44:30.000,JESSICA WILLIAMS,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-04.csv,New,,,,
Distressed Seller,,CHARLES HARRIS,,469-676-5593,,Dallas,TX,"11927 HOBLITZELLE DR, DALLAS, TX, 75243",Code Concern - CCS,2026-06-30T10:42:15.000,CHARLES HARRIS,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-04.csv,New,,,,
Distressed Seller,,SUSAN MARTIN,,972-893-4782,,Dallas,TX,"9607 GREENSPRINT DR, DALLAS, TX, 75238",Code Concern - CCS,2026-06-30T08:06:08.000,SUSAN MARTIN,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-04.csv,New,,,,
Distressed Seller,,MICHAEL SMITH,,214-718-7076,,Dallas,TX,"12025 LEISURE WAY, DALLAS, TX, 75243",Code Concern - CCS,2026-06-30T07:20:41.000,MICHAEL SMITH,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-04.csv,New,,,,
Distressed Seller,,BARBARA GONZALEZ,,469-462-3373,,Dallas,TX,"12708 SCHROEDER RD, DALLAS, TX, 75243",Code Concern - CCS,2026-06-30T06:42:17.000,BARBARA GONZALEZ,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-04.csv,New,,,,
Distressed Seller,,DAVID WRIGHT,,972-752-1443,,Dallas,TX,"11060 WALLBROOK DR, DALLAS, TX, 75238",Code Concern - CCS,2026-06-29T17:20:00.000,DAVID WRIGHT,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-04.csv,New,,,,
Distressed Seller,,SUSAN LEE,,214-543-6962,,Dallas,TX,"9169 MARKVILLE DR, DALLAS, TX, 75243",Code Concern - CCS,2026-06-29T16:41:01.000,SUSAN LEE,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-04.csv,New,,,,
Distressed Seller,,WILLIAM KING,,214-257-5012,,Dallas,TX,"9530 MOSSRIDGE CIR, DALLAS, TX, 75238",Code Concern - CCS,2026-06-29T16:08:19.000,WILLIAM KING,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-04.csv,New,,,,
Distressed Seller,,BARBARA MARTIN,,972-506-1092,,Dallas,TX,"8835 BOUNDBROOK AVE, DALLAS, TX, 75243",Code Concern - CCS,2026-06-29T15:41:19.000,BARBARA MARTIN,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-04.csv,New,,,,
Distressed Seller,,SANDRA PEREZ,,469-483-3619,,Dallas,TX,"8803 GRAYWOOD DR, DALLAS, TX, 75243",Code Concern - CCS,2026-06-29T15:40:11.000,SANDRA PEREZ,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-04.csv,New,,,,
Distressed Seller,,ANTHONY BROWN,,972-992-8966,,Dallas,TX,"8850 FAIR OAKS XING, DALLAS, TX, 75243",Code Concern - CCS,2026-06-29T15:37:33.000,ANTHONY BROWN,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-04.csv,New,,,,
Distressed Seller,,MARK YOUNG,,214-558-1218,,Dallas,TX,"9254 FOREST LN, DALLAS, TX, 75243",Code Concern - CCS,2026-06-29T14:58:01.000,MARK YOUNG,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-04.csv,New,,,,
Distressed Seller,,NANCY RAMIREZ,,469-379-4918,,Dallas,TX,"9120 SUMMER GLEN LN, DALLAS, TX, 75243",Code Concern - CCS,2026-06-29T14:53:58.000,NANCY RAMIREZ,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-04.csv,New,,,,
Distressed Seller,,CHRISTOPHER MOORE,,469-825-4979,,Dallas,TX,"10053 SILVERTREE DR, DALLAS, TX, 75243",Code Concern - CCS,2026-06-29T14:53:32.000,CHRISTOPHER MOORE,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-04.csv,New,,,,
Distressed Seller,,STEVEN MARTINEZ,,214-264-6346,,Dallas,TX,"SPRING BRANCH DR & WHITE ROCK TRL, DALLAS, TX, 75238",Code Concern - CCS,2026-06-29T14:31:07.000,STEVEN MARTINEZ,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-04.csv,New,,,,
Distressed Seller,,ELIZABETH JACKSON,,469-419-1322,,Dallas,TX,"9744 FOREST LN, DALLAS, TX, 75243",Code Concern - CCS,2026-06-29T13:19:10.000,ELIZABETH JACKSON,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-04.csv,New,,,,
Distressed Seller,,MATTHEW HARRIS,,972-360-6644,,Dallas,TX,"10116 WALNUT ST, DALLAS, TX, 75243",Code Concern - CCS,2026-06-29T13:08:21.000,MATTHEW HARRIS,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-04.csv,New,,,,
Distressed Seller,,ANDREW ROBINSON,,214-341-3573,,Dallas,TX,"12427 HALLUM ST, DALLAS, TX, 75243",Code Concern - CCS,2026-06-29T11:16:33.000,ANDREW ROBINSON,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-04.csv,New,,,,
Distressed Seller,,RICHARD CLARK,,972-755-3493,,Dallas,TX,"10271 WHITE ELM RD, DALLAS, TX, 75243",Code Concern - CCS,2026-06-29T13:06:26.000,RICHARD CLARK,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,ROBERT ALLEN,,972-595-1926,,Dallas,TX,"12404 HALLUM ST, DALLAS, TX, 75243",Code Concern - CCS,2026-06-29T11:14:42.000,ROBERT ALLEN,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,MICHAEL GONZALEZ,,214-715-1442,,Dallas,TX,"8220 TOWNS ST, DALLAS, TX, 75243",Single Family Rental Needs Registration - CCS,2026-06-29T11:10:53.000,MICHAEL GONZALEZ,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,MARY KING,,972-955-2169,,Dallas,TX,"13130 CHANDLER DR, DALLAS, TX, 75243",Short Term/Vacation Rental Survey - CCS,2026-06-29T10:39:30.000,MARY KING,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,ELIZABETH HARRIS,,972-944-1098,,Dallas,TX,"10134 BRIDGEGATE LN, DALLAS, TX, 75243",Code Concern - CCS,2026-06-29T10:16:34.000,ELIZABETH HARRIS,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,ANDREW HARRIS,,469-391-4166,,Dallas,TX,"10028 ROYAL LN, DALLAS, TX, 75238",Code Concern - CCS,2026-06-29T10:15:06.000,ANDREW HARRIS,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,JOSEPH HERNANDEZ,,972-523-5445,,Dallas,TX,"9983 WOOD FOREST DR, DALLAS, TX, 75243",Code Concern - CCS,2026-06-29T10:15:01.000,JOSEPH HERNANDEZ,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,DAVID MARTINEZ,,469-669-9923,,Dallas,TX,"10905 MCINTOSH CT, DALLAS, TX, 75238",Code Concern - CCS,2026-06-29T07:53:08.000,DAVID MARTINEZ,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,LISA JACKSON,,214-646-1309,,Dallas,TX,"10901 MCINTOSH CT, DALLAS, TX, 75238",Code Concern - CCS,2026-06-29T07:50:59.000,LISA JACKSON,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,LISA GONZALEZ,,214-762-5245,,Dallas,TX,"8814 MEDITERRANEAN DR, DALLAS, TX, 75238",Code Concern - CCS,2026-06-29T07:46:25.000,LISA GONZALEZ,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,CHRISTOPHER RODRIGUEZ,,972-575-5754,,Dallas,TX,"11839 WOODBRIDGE DR, DALLAS, TX, 75243",Code Concern - CCS,2026-06-29T06:45:42.000,CHRISTOPHER RODRIGUEZ,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,SARAH SANCHEZ,,972-410-3833,,Dallas,TX,"9830 FOREST LN, DALLAS, TX, 75243",Code Concern - CCS,2026-06-29T06:43:35.000,SARAH SANCHEZ,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,SUSAN KING,,469-831-8955,,Dallas,TX,"9030 MARKVILLE DR, DALLAS, TX, 75243",Code Concern - CCS,2026-06-28T21:34:37.000,SUSAN KING,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,MARGARET GARCIA,,972-822-4720,,Dallas,TX,"6983 MERRIMAN PKWY, DALLAS, TX, 75231",Code Concern - CCS,2026-06-28T18:26:56.000,MARGARET GARCIA,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,SUSAN JACKSON,,469-293-2123,,Dallas,TX,"9637 FOREST LN, DALLAS, TX, 75243",Code Concern - CCS,2026-06-28T16:08:39.000,SUSAN JACKSON,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,CHARLES HERNANDEZ,,214-351-3991,,Dallas,TX,"9590 FOREST LN, DALLAS, TX, 75243",Code Concern - CCS,2026-06-28T14:03:52.000,CHARLES HERNANDEZ,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,RICHARD SMITH,,214-789-3365,,Dallas,TX,"8702 ARBOR PARK DR, DALLAS, TX, 75243",Code Concern - CCS,2026-06-28T11:28:40.000,RICHARD SMITH,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,JENNIFER MILLER,,214-412-8920,,Dallas,TX,"13306 AUDELIA RD, DALLAS, TX, 75243",Code Concern - CCS,2026-06-28T10:33:07.000,JENNIFER MILLER,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,KAREN SANCHEZ,,469-876-2500,,Dallas,TX,"9004 GUILDHALL DR, DALLAS, TX, 75238",Code Concern - CCS,2026-06-28T10:02:50.000,KAREN SANCHEZ,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,JOSHUA JACKSON,,469-505-9212,,Dallas,TX,"12517 HORNBEAM DR, DALLAS, TX, 75243",Code Concern - CCS,2026-06-28T09:01:41.000,JOSHUA JACKSON,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Wholesaler/Buyer,Preferred Luxury Rentals & Equity,,,,https://realestatebees.com/resources/wholesalers/tx/dallas/,"Dallas, TX",TX,,,,,RealEstateBees,web_research_expansion,New,,Pending,Pending,Multi-state wholesaler
Wholesaler/Buyer,"Turner & Partners, LLC",,,,https://realestatebees.com/resources/wholesalers/tx/dallas/,"Dallas, TX",TX,,,,,RealEstateBees,web_research_expansion,New,,Pending,Pending,"100+ assignments since 2020, multi-family + wholesale"
Wholesaler/Buyer,"AirBorn Estate, LLC",Darren Brown,,813-683-2574,https://realestatebees.com/resources/wholesalers/tx/dallas/,"Dallas, TX",TX,,,,,RealEstateBees,web_research_expansion,New,,Pending,Pending,EquityFlow Real Estate Solutions
Wholesaler/Buyer,Big Stepper Investor,,,,https://realestatebees.com/resources/wholesalers/tx/dallas/,"Dallas, TX",TX,,,,,RealEstateBees,web_research_expansion,New,,Pending,Pending,Wholesaler
Wholesaler/Buyer,"Leal Enterprises, LLC",Zarek Scott Leal,,,https://realestatebees.com/resources/wholesalers/tx/dallas/,"Dallas, TX",TX,,,,,RealEstateBees,web_research_expansion,New,,Pending,Pending,"Managing Partner, off-market deals"
Wholesaler/Buyer,Mindful Investors,,,,https://realestatebees.com/resources/wholesalers/tx/dallas/,"Dallas, TX",TX,,,,,RealEstateBees,web_research_expansion,New,,Pending,Pending,Southern states focus
Wholesaler/Buyer,Wholesale Tank,,,,https://realestatebees.com/resources/wholesalers/tx/dallas/,"Dallas, TX",TX,,,,,RealEstateBees,web_research_expansion,New,,Pending,Pending,"Partners with wholesalers, funds EMD"
Wholesaler/Buyer,CDL Holdings,,,,https://realestatebees.com/resources/wholesalers/tx/dallas/,"Dallas, TX",TX,,,,,RealEstateBees,web_research_expansion,New,,Pending,Pending,Wholesale and fix and flip
Wholesaler/Buyer,Ali Abtin,Ali Abtin,,,https://housecashin.com/directory/real-estate-wholesalers/dallas-tx/,"Dallas, TX",TX,,,,,HouseCashin,web_research_expansion,New,,Pending,Pending,Top wholesaler
Wholesaler/Buyer,Niko Martillo,Niko Martillo,,,https://housecashin.com/directory/real-estate-wholesalers/dallas-tx/,"Dallas, TX",TX,,,,,HouseCashin,web_research_expansion,New,,Pending,Pending,Top wholesaler
Wholesaler/Buyer,Shanesse Roye,Shanesse Roye,,,https://housecashin.com/directory/real-estate-wholesalers/dallas-tx/,"Dallas, TX",TX,,,,,HouseCashin,web_research_expansion,New,,Pending,Pending,Top wholesaler
Wholesaler/Buyer,VeriServe Solutions,,,,https://housecashin.com/directory/real-estate-wholesalers/dallas-tx/,"Dallas, TX",TX,,,,,HouseCashin,web_research_expansion,New,,Pending,Pending,Top wholesaler
Wholesaler/Buyer,Hadid Muhammad,Hadid Muhammad,,,https://housecashin.com/wholesalers/tx/dallas/,"Dallas, TX",TX,,,,,HouseCashin,web_research_expansion,New,,Pending,Pending,Wholesaler
Wholesaler/Buyer,Veltrin Realty,,,,https://housecashin.com/wholesalers/tx/dallas/,"Dallas, TX",TX,,,,,HouseCashin,web_research_expansion,New,,Pending,Pending,Wholesaler
Wholesaler/Buyer,Stephanie Houten,Stephanie Houten,,,https://housecashin.com/wholesalers/tx/dallas/,"Dallas, TX",TX,,,,,HouseCashin,web_research_expansion,New,,Pending,Pending,Wholesaler
Wholesaler/Buyer,New Western,,,,https://keycrew.co/providers/real-estate-wholesaler/tx/dallas/,"Dallas, TX",TX,,,,,KeyCrew,web_research_expansion,New,,Pending,Pending,"Largest private source of distressed properties, 250K+ investors"
Wholesaler/Buyer,Swift Home Solutions,,,,https://keycrew.co/providers/real-estate-wholesaler/tx/dallas/,"Dallas, TX",TX,,,,,KeyCrew,web_research_expansion,New,,Pending,Pending,"DFW + San Antonio, buys houses any condition"
Wholesaler/Buyer,No Worries Home Sale,,,,https://keycrew.co/providers/real-estate-wholesaler/tx/dallas/,"Dallas, TX",TX,,,,,KeyCrew,web_research_expansion,New,,Pending,Pending,"Foreclosure, divorce, inherited properties"
Wholesaler/Buyer,We Buy Houses Fast in Dallas,,,,https://keycrew.co/providers/real-estate-wholesaler/tx/dallas/,"Dallas, TX",TX,,,,,KeyCrew,web_research_expansion,New,,Pending,Pending,"Residential, multi-family, commercial"
Wholesaler/Buyer,Fliplist.com,,,,https://keycrew.co/providers/real-estate-wholesaler/tx/dallas/,"Dallas, TX",TX,,,,,KeyCrew,web_research_expansion,New,,Pending,Pending,Off-market investment properties marketplace
Wholesaler/Buyer,Ezer,,,,https://keycrew.co/providers/real-estate-wholesaler/tx/dallas/,"Dallas, TX",TX,,,,,KeyCrew,web_research_expansion,New,,Pending,Pending,"Cash offers, flexible closing"
Wholesaler/Buyer,Valper Investments,,,,https://keycrew.co/providers/real-estate-wholesaler/tx/dallas/,"Dallas, TX",TX,,,,,KeyCrew,web_research_expansion,New,,Pending,Pending,DFW + surrounding Texas areas
Wholesaler/Buyer,AO Investments Group,,,,https://keycrew.co/providers/real-estate-wholesaler/tx/dallas/,"Dallas, TX",TX,,,,,KeyCrew,web_research_expansion,New,,Pending,Pending,"Since 2012, FL/TX/GA, 1000+ properties"
Wholesaler/Buyer,MyHouseDeals,,,,https://keycrew.co/providers/real-estate-wholesaler/tx/dallas/,"Dallas, TX",TX,,,,,KeyCrew,web_research_expansion,New,,Pending,Pending,"National platform, 30+ states, 20-50% below retail"
Wholesaler/Buyer,LUSH Property Solutions,,,,https://keycrew.co/providers/real-estate-wholesaler/tx/dallas/,"Dallas, TX",TX,,,,,KeyCrew,web_research_expansion,New,,Pending,Pending,"DFW + Fort Worth, wholesale + fix-and-flip"
Wholesaler/Buyer,Easy Offer DFW,,,,https://keycrew.co/providers/real-estate-wholesaler/tx/dallas/,"Dallas, TX",TX,,,,,KeyCrew,web_research_expansion,New,,Pending,Pending,Cash buyer DFW
Wholesaler/Buyer,PipHouse LLC,Mark,,,https://www.biggerpockets.com/forums/93/topics/1281875,"Dallas, TX",TX,,,,,BiggerPockets,web_research_expansion,New,,Pending,Pending,"Active DFW wholesaler, pre-foreclosure + probate + tax delinquent"
Wholesaler/Buyer,Realestatebees,,,,https://realestatebees.com/resources/wholesalers/tx/dallas/,"Dallas, TX",TX,,,,,BatchLeads/PropStream,web_research_expansion,New,,Pending,Pending,Directory of wholesalers
Wholesaler/Buyer,Housecashin,,,,https://housecashin.com/directory/real-estate-wholesalers/dallas-tx/,"Dallas, TX",TX,,,,,BatchLeads/PropStream,web_research_expansion,New,,Pending,Pending,102+ wholesale companies in Dallas
Wholesaler/Buyer,Keycrew,,,,https://keycrew.co/providers/real-estate-wholesaler/tx/dallas/,"Dallas, TX",TX,,,,,BatchLeads/PropStream,web_research_expansion,New,,Pending,Pending,Verified wholesalers directory
Wholesaler/Buyer,FlipMantis,,,,https://flipmantis.com/wholesaling/dallas,"Dallas, TX",TX,,,,,BatchLeads/PropStream,web_research_expansion,New,,Pending,Pending,Lead generation platform for wholesalers
Wholesaler/Buyer,Reivesti,,,,https://www.reivesti.com/dallas-tx-wholesale-real-estate/,"Dallas, TX",TX,,,,,BatchLeads/PropStream,web_research_expansion,New,,Pending,Pending,#1 wholesale source Dallas + Tarrant County
Wholesaler/Buyer,GrizzlyLeads,,,,https://grizzlyleads.com/real-estate-leads/Dallas_TX,"Dallas, TX",TX,,,,,BatchLeads/PropStream,web_research_expansion,New,,Pending,Pending,Buyer and seller leads platform
Wholesaler/Buyer,Dallas Cash Home Buyers,,,469-728-8664,https://dallascashhomebuyers.com/,"Dallas, TX",TX,,,,,BatchLeads/PropStream,web_research_expansion,New,,Pending,Pending,"5751 Arlington Park Dr, buys houses any condition"
Wholesaler/Buyer,DFW Wholesale Investment Real Estate (Group),,,,https://www.facebook.com/groups/942846812392787/,"Dallas, TX",TX,,,,,Facebook Group,web_research_expansion,New,,Pending,Pending,Active DFW wholesale deals group
Wholesaler/Buyer,Texas Wholesale Real Estate (Group),,,,https://www.facebook.com/groups/372162476811879/,Texas,TX,,,,,Facebook Group,web_research_expansion,New,,Pending,Pending,State-wide wholesale deals group
Wholesaler/Buyer,Real Estate Investor & Wholesale Club (Group),,,,https://www.facebook.com/groups/REinvestorwholesaleclub/,"San Antonio/Austin, TX",TX,,,,,Facebook Group,web_research_expansion,New,,Pending,Pending,"SA, Austin investor club"
Wholesaler/Buyer,DFW Investment/wholesale Properties (ConnectedInvestors),,,,https://connectedinvestors.com/forum/group/dfw-investment-wholesale-properties,"Dallas, TX",TX,,,,,Facebook/ConnectedInvestors,web_research_expansion,New,,Pending,Pending,DFW investment/wholesale properties forum
Wholesaler/Buyer,DFW REI Club,Robin Carriger,,817-300-1132,https://dfwreiclub.wildapricot.org/,"Fort Worth, TX",TX,,,,,REI Club,web_research_expansion,New,,Pending,Pending,"Co-Founder & President, always needs wholesale deals"
Wholesaler/Buyer,WholesalePropertyTX Forum,,,,https://wholesalepropertytx.com/forum.html,"Dallas/Fort Worth, TX",TX,,,,,Web Forum,web_research_expansion,New,,Pending,Pending,"Texas wholesale real estate forum, DFW focus"
Wholesaler/Buyer,Rashad Harris (Investor),Rashad Harris,,,https://aeroleads.com/list/top-real-estate-investor-in-dallas,"Dallas, TX",TX,,,,,AeroLeads,web_research_expansion,New,,Pending,Pending,Top Dallas real estate investor
Wholesaler/Buyer,J.D. Robertson (Investor),J.D. Robertson,,,https://aeroleads.com/list/top-real-estate-investor-in-dallas,"Dallas, TX",TX,,,,,AeroLeads,web_research_expansion,New,,Pending,Pending,Top Dallas real estate investor
Wholesaler/Buyer,Carson Goodwin (Investor),Carson Goodwin,,,https://aeroleads.com/list/top-real-estate-investor-in-dallas,"Dallas, TX",TX,,,,,AeroLeads,web_research_expansion,New,,Pending,Pending,Top Dallas real estate investor
Wholesaler/Buyer,"NetWorth Realty of Inland Empire, Inc",,,,https://keycrew.co/company/networth-realty-of-inland-empire-inc/,"Dallas, TX",TX,,,,,KeyCrew,web_research_expansion_v2,New,,Pending,Pending,"Distressed properties, nationwide network"
Wholesaler/Buyer,Fix and Flippers,,,,https://keycrew.co/company/fix-and-flippers/,"Dallas, TX",TX,,,,,KeyCrew,web_research_expansion_v2,New,,Pending,Pending,"Hard money lending + wholesale, multifamily + land"
Wholesaler/Buyer,A-List Homes LLC,,,,https://keycrew.co/company/a-list-homes-llc/,"Dallas, TX",TX,,,,,KeyCrew,web_research_expansion_v2,New,,Pending,Pending,"Senior transition specialist, DFW + Fort Worth + Grapevine"
Wholesaler/Buyer,Alpha Cash Buyers,Jonathan,,,https://keycrew.co/company/alpha-cash-buyers/,"Fort Worth, TX",TX,,,,,KeyCrew,web_research_expansion_v2,New,,Pending,Pending,"Cash home buyer, Fort Worth focus"
Wholesaler/Buyer,Property Ezer,,,,https://keycrew.co/company/property-ezer/,"Dallas, TX",TX,,,,,KeyCrew,web_research_expansion_v2,New,,Pending,Pending,"61+ locations in TX, foreclosure/inherited/repaired homes"
Wholesaler/Buyer,Ntxpropertygroup,,,,https://www.ntxpropertygroup.com/dallas--tx/real-estate-wholesaling-company,"Dallas, TX",TX,,,,,Web Search,web_research_expansion_v2,New,,Pending,Pending,"North Texas property group, wholesaling"
Wholesaler/Buyer,Dfwwholesaleproperties,,,,https://www.dfwwholesaleproperties.com/,"Dallas, TX",TX,,,,,Web Search,web_research_expansion_v2,New,,Pending,Pending,DFW wholesale properties
Wholesaler/Buyer,Dfwdealboard,,,,https://www.dfwdealboard.com/,"Dallas, TX",TX,,,,,Web Search,web_research_expansion_v2,New,,Pending,Pending,DFW deal board
Wholesaler/Buyer,Browderpropertyinvestments,,,,https://browderpropertyinvestments.com/index.php/wholesale-real-estate-opportunities/,"Dallas, TX",TX,,,,,Web Search,web_research_expansion_v2,New,,Pending,Pending,Wholesale real estate opportunities
Wholesaler/Buyer,Sellhomedallas,,,,https://sellhomedallas.com/real-estate-wholesalers-dallas-tx/,"Dallas, TX",TX,,,,,Web Search,web_research_expansion_v2,New,,Pending,Pending,Dallas wholesaler directory
Wholesaler/Buyer,D7Leadfinder,,,,https://d7leadfinder.com/app/view-leads/25304229/,"Houston, TX",TX,,,,,Web Search,web_research_expansion_v2,New,,Pending,Pending,Lead finder platform
Wholesaler/Buyer,Property Decision Group,,,,https://www.investorfriend.ly/texas/dallas,"Dallas, TX",TX,,,,,InvestorFriendly,web_research_expansion_v2,New,,Pending,Pending,"Real estate investment firm, fix-and-flip/BRRR/STR"
Wholesaler/Buyer,"Clark Law Group, PLLC",,,,https://www.investorfriend.ly/texas/dallas,"Dallas, TX",TX,,,,,InvestorFriendly,web_research_expansion_v2,New,,Pending,Pending,"Real estate law, investor friendly"
Wholesaler/Buyer,Legacy Outdoor Concepts,,,,https://www.investorfriend.ly/texas/dallas,"Dallas, TX",TX,,,,,InvestorFriendly,web_research_expansion_v2,New,,Pending,Pending,Outdoor/land investor
Wholesaler/Buyer,"Mijares Law, PLLC",,,,https://www.investorfriend.ly/texas/dallas,"Dallas, TX",TX,,,,,InvestorFriendly,web_research_expansion_v2,New,,Pending,Pending,Real estate law firm
Wholesaler/Buyer,Carolyn Flowers B2jai Real Estate,Carolyn Flowers,,,https://www.investorfriend.ly/texas/dallas,"Dallas, TX",TX,,,,,InvestorFriendly,web_research_expansion_v2,New,,Pending,Pending,"New investor, residential + commercial"
Wholesaler/Buyer,"Robert T.C. Sanders, Attorney at Law, PLLC",Robert T.C. Sanders,,,https://www.investorfriend.ly/texas/dallas,"Dallas, TX",TX,,,,,InvestorFriendly,web_research_expansion_v2,New,,Pending,Pending,"Attorney, investor friendly"
Distressed Seller,,,,,,Dallas,TX,"9614 HEATHERDALE DR, DALLAS, TX, 75243, Dallas, TX",Code Concern - CCS,2026-07-04T20:25:51.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00293689 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"9010 MARKVILLE DR, DALLAS, TX, 75243, Dallas, TX",Code Concern - CCS,2026-07-04T19:27:47.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00293661 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"10105 APPLE CREEK DR, DALLAS, TX, 75243, Dallas, TX",Code Concern - CCS,2026-07-04T17:40:44.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00293614 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"9633 FERRIS BRANCH BLVD, DALLAS, TX, 75243, Dallas, TX",Code Concern - CCS,2026-07-04T16:05:32.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00293573 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"8850 FAIR OAKS XING, DALLAS, TX, 75243, Dallas, TX",Code Concern - CCS,2026-07-04T13:17:06.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00293479 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"8204 BENARES DR, DALLAS, TX, 75243, Dallas, TX",Code Concern - CCS,2026-07-04T11:19:20.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00293404 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"10901 MCINTOSH CT, DALLAS, TX, 75238, Dallas, TX",Code Concern - CCS,2026-07-04T10:16:00.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00293350 | Dept: Code Compliance | Status: Closed
Distressed Seller,,,,,,Dallas,TX,"10905 MCINTOSH CT, DALLAS, TX, 75238, Dallas, TX",Code Concern - CCS,2026-07-04T09:52:49.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00293329 | Dept: Code Compliance | Status: In Progress
